trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
OCESN9588F2540853:2024-02-03T00:31:17Z,07:49:00,07:50:00,StopPoint:OCETGV INOUI-80143099,3,,0,0,
OCESN9588F2540853:2024-02-03T00:31:17Z,08:12:00,08:23:00,StopPoint:OCETGV INOUI-87212027,4,,0,0,
OCESN9588F2540853:2024-02-03T00:31:17Z,10:17:00,10:17:00,StopPoint:OCETGV INOUI-87113001,5,,1,0,
OCESN9590F3014377:2024-02-08T00:29:23Z,06:36:00,06:36:00,StopPoint:OCETGV INOUI-80143503,0,,0,1,
OCESN9590F3014377:2024-02-08T00:29:23Z,06:55:00,06:56:00,StopPoint:OCETGV INOUI-80143255,1,,0,0,
OCESN9590F3014377:2024-02-08T00:29:23Z,07:03:00,07:04:00,StopPoint:OCETGV INOUI-80143198,2,,0,0,
OCESN9590F3014377:2024-02-08T00:29:23Z,07:16:00,07:17:00,StopPoint:OCETGV INOUI-80143099,3,,0,0,
OCESN9590F3014377:2024-02-08T00:29:23Z,07:40:00,07:49:00,StopPoint:OCETGV INOUI-87212027,4,,0,0,
OCESN9590F3014377:2024-02-08T00:29:23Z,09:35:00,09:35:00,StopPoint:OCETGV INOUI-87113001,5,,1,0,
OCESN9591F2540850:2024-02-03T00:31:17Z,17:19:00,17:19:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN9591F2540850:2024-02-03T00:31:17Z,19:11:00,19:18:00,StopPoint:OCETGV INOUI-87212027,1,,0,0,
OCESN9591F2540850:2024-02-03T00:31:17Z,19:39:00,19:43:00,StopPoint:OCETGV INOUI-80143099,2,,0,0,
OCESN9591F2540850:2024-02-03T00:31:17Z,19:54:00,19:55:00,StopPoint:OCETGV INOUI-80143198,3,,0,0,
OCESN9591F2540850:2024-02-03T00:31:17Z,20:02:00,20:03:00,StopPoint:OCETGV INOUI-80143255,4,,0,0,
OCESN9591F2540850:2024-02-03T00:31:17Z,20:26:00,20:26:00,StopPoint:OCETGV INOUI-80143503,5,,1,0,
OCESN9591F2816575:2024-02-03T00:31:17Z,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN9591F2816575:2024-02-03T00:31:17Z,19:11:00,19:18:00,StopPoint:OCETGV INOUI-87212027,1,,0,0,
OCESN9591F2816575:2024-02-03T00:31:17Z,19:39:00,19:43:00,StopPoint:OCETGV INOUI-80143099,2,,0,0,
OCESN9591F2816575:2024-02-03T00:31:17Z,19:58:00,19:59:00,StopPoint:OCETGV INOUI-80143198,3,,0,0,
OCESN9591F2816575:2024-02-03T00:31:17Z,20:06:00,20:07:00,StopPoint:OCETGV INOUI-80143255,4,,0,0,
OCESN9591F2816575:2024-02-03T00:31:17Z,20:30:00,20:30:00,StopPoint:OCETGV INOUI-80143503,5,,1,0,
OCESN9591F2941258:2024-02-03T00:31:17Z,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN9591F2941258:2024-02-03T00:31:17Z,19:11:00,19:11:00,StopPoint:OCETGV INOUI-87212027,1,,1,0,
OCESN9591F2972844:2024-02-08T00:29:23Z,17:24:00,17:24:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN9591F2972844:2024-02-08T00:29:23Z,19:11:00,19:18:00,StopPoint:OCETGV INOUI-87212027,1,,0,0,
OCESN9591F2972844:2024-02-08T00:29:23Z,19:39:00,19:43:00,StopPoint:OCETGV INOUI-80143099,2,,0,0,
OCESN9591F2972844:2024-02-08T00:29:23Z,19:54:00,19:55:00,StopPoint:OCETGV INOUI-80143198,3,,0,0,
OCESN9591F2972844:2024-02-08T00:29:23Z,20:02:00,20:03:00,StopPoint:OCETGV INOUI-80143255,4,,0,0,
OCESN9591F2972844:2024-02-08T00:29:23Z,20:26:00,20:26:00,StopPoint:OCETGV INOUI-80143503,5,,1,0,
OCESN9591F3040426:2024-02-03T00:31:17Z,17:10:00,17:10:00,StopPoint:OCETGV INOUI-87113001,0,,0,1,
OCESN9591F3040426:2024-02-03T00:31:17Z,19:11:00,19:18:00,StopPoint:OCETGV INOUI-87212027,1,,0,0,
OCESN9591F3040426:2024-02-03T00:31:17Z,19:39:00,19:43:00,StopPoint:OCETGV INOUI-80143099,2,,0,0,
OCESN9591F3040426:2024-02-03T00:31:17Z,19:54:00,19:55:00,StopPoint:OCETGV INOUI-80143198,3,,0,0,
OCESN9591F3040426:2024-02-03T00:31:17Z,20:02:00,20:03:00,StopPoint:OCETGV INOUI-80143255,4,,0,0,
OCESN9591F3040426:2024-02-03T00:31:17Z,20:26:00,20:26:00,StopPoint:OCETGV INOUI-80143503,5,,1,0,
OCESN9592F2541306:2023-12-22T00:50:14Z,14:52:00,14:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9592F2541306:2023-12-22T00:50:14Z,15:31:00,15:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9592F2541306:2023-12-22T00:50:14Z,16:18:00,16:31:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9592F2541306:2023-12-22T00:50:14Z,18:26:00,18:26:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9592F2721348:2023-11-25T04:46:39Z,14:52:00,14:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9592F2721348:2023-11-25T04:46:39Z,15:31:00,15:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9592F2721348:2023-11-25T04:46:39Z,16:18:00,16:31:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9592F2721348:2023-11-25T04:46:39Z,18:16:00,18:16:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9592F3023707:2024-02-03T00:31:17Z,14:52:00,14:52:00,StopPoint:OCEICE-80290346,0,,0,1,
OCESN9592F3023707:2024-02-03T00:31:17Z,15:31:00,15:32:00,StopPoint:OCEICE-80142281,1,,0,0,
OCESN9592F3023707:2024-02-03T00:31:17Z,16:18:00,16:31:00,StopPoint:OCEICE-87212027,2,,0,0,
OCESN9592F3023707:2024-02-03T00:31:17Z,18:16:00,18:16:00,StopPoint:OCEICE-87113001,3,,1,0,
OCESN9593F2563640:2023-12-16T00:32:33Z,10:42:00,10:42:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9593F2563640:2023-12-16T00:32:33Z,12:38:00,12:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9593F2563640:2023-12-16T00:32:33Z,13:25:00,13:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9593F2563640:2023-12-16T00:32:33Z,14:04:00,14:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9593F2574137:2023-11-25T04:46:39Z,10:50:00,10:50:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9593F2574137:2023-11-25T04:46:39Z,12:38:00,12:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9593F2574137:2023-11-25T04:46:39Z,13:25:00,13:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9593F2574137:2023-11-25T04:46:39Z,14:04:00,14:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9593F2951615:2024-02-03T00:31:17Z,10:52:00,10:52:00,StopPoint:OCEICE-87113001,0,,0,1,
OCESN9593F2951615:2024-02-03T00:31:17Z,12:38:00,12:42:00,StopPoint:OCEICE-87212027,1,,0,0,
OCESN9593F2951615:2024-02-03T00:31:17Z,13:25:00,13:27:00,StopPoint:OCEICE-80142281,2,,0,0,
OCESN9593F2951615:2024-02-03T00:31:17Z,14:04:00,14:04:00,StopPoint:OCEICE-80290346,3,,1,0,
OCESN9704F2893524:2024-02-06T00:30:41Z,13:25:00,13:25:00,StopPoint:OCETGV INOUI-71718010,0,,0,1,
OCESN9704F2893524:2024-02-06T00:30:41Z,14:04:00,14:07:00,StopPoint:OCETGV INOUI-71793000,1,,0,1,
OCESN9704F2893524:2024-02-06T00:30:41Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-71043075,2,,0,1,
OCESN9704F2893524:2024-02-06T00:30:41Z,14:47:00,14:57:00,StopPoint:OCETGV INOUI-87784009,3,,0,0,
OCESN9704F2893524:2024-02-06T00:30:41Z,15:36:00,15:39:00,StopPoint:OCETGV INOUI-87781104,4,,0,0,
OCESN9704F2893524:2024-02-06T00:30:41Z,15:53:00,15:56:00,StopPoint:OCETGV INOUI-87781005,5,,0,0,
OCESN9704F2893524:2024-02-06T00:30:41Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781278,6,,0,0,
OCESN9704F2893524:2024-02-06T00:30:41Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87773200,7,,0,0,
OCESN9704F2893524:2024-02-06T00:30:41Z,16:45:00,16:50:00,StopPoint:OCETGV INOUI-87773002,8,,0,0,
OCESN9704F2893524:2024-02-06T00:30:41Z,17:15:00,17:19:00,StopPoint:OCETGV INOUI-87775007,9,,0,0,
OCESN9704F2893524:2024-02-06T00:30:41Z,18:01:00,18:04:00,StopPoint:OCETGV INOUI-87763029,10,,0,0,
OCESN9704F2893524:2024-02-06T00:30:41Z,20:18:00,20:18:00,StopPoint:OCETGV INOUI-87686006,11,,1,0,
OCESN9704F2985047:2024-01-17T00:56:31Z,13:25:00,13:25:00,StopPoint:OCETGV INOUI-71718010,0,,0,1,
OCESN9704F2985047:2024-01-17T00:56:31Z,14:04:00,14:07:00,StopPoint:OCETGV INOUI-71793000,1,,0,1,
OCESN9704F2985047:2024-01-17T00:56:31Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-71043075,2,,0,1,
OCESN9704F2985047:2024-01-17T00:56:31Z,14:47:00,14:57:00,StopPoint:OCETGV INOUI-87784009,3,,0,0,
OCESN9704F2985047:2024-01-17T00:56:31Z,15:36:00,15:39:00,StopPoint:OCETGV INOUI-87781104,4,,0,0,
OCESN9704F2985047:2024-01-17T00:56:31Z,15:53:00,15:56:00,StopPoint:OCETGV INOUI-87781005,5,,0,0,
OCESN9704F2985047:2024-01-17T00:56:31Z,16:07:00,16:10:00,StopPoint:OCETGV INOUI-87781278,6,,0,0,
OCESN9704F2985047:2024-01-17T00:56:31Z,16:23:00,16:26:00,StopPoint:OCETGV INOUI-87773200,7,,0,0,
OCESN9704F2985047:2024-01-17T00:56:31Z,16:45:00,16:50:00,StopPoint:OCETGV INOUI-87773002,8,,0,0,
OCESN9704F2985047:2024-01-17T00:56:31Z,17:15:00,17:19:00,StopPoint:OCETGV INOUI-87775007,9,,0,0,
OCESN9704F2985047:2024-01-17T00:56:31Z,18:01:00,18:04:00,StopPoint:OCETGV INOUI-87763029,10,,0,0,
OCESN9704F2985047:2024-01-17T00:56:31Z,20:18:00,20:18:00,StopPoint:OCETGV INOUI-87686006,11,,1,0,
OCESN9704F2999088:2024-02-08T00:29:23Z,13:25:00,13:25:00,StopPoint:OCETGV INOUI-71718010,0,,0,1,
OCESN9704F2999088:2024-02-08T00:29:23Z,14:04:00,14:07:00,StopPoint:OCETGV INOUI-71793000,1,,0,1,
OCESN9704F2999088:2024-02-08T00:29:23Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-71043075,2,,0,1,
OCESN9704F2999088:2024-02-08T00:29:23Z,14:47:00,14:59:00,StopPoint:OCETGV INOUI-87784009,3,,0,0,
OCESN9704F2999088:2024-02-08T00:29:23Z,15:36:00,15:39:00,StopPoint:OCETGV INOUI-87781104,4,,0,0,
OCESN9704F2999088:2024-02-08T00:29:23Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87781005,5,,0,0,
OCESN9704F2999088:2024-02-08T00:29:23Z,16:06:00,16:09:00,StopPoint:OCETGV INOUI-87781278,6,,0,0,
OCESN9704F2999088:2024-02-08T00:29:23Z,16:21:00,16:24:00,StopPoint:OCETGV INOUI-87773200,7,,0,0,
OCESN9704F2999088:2024-02-08T00:29:23Z,16:43:00,16:50:00,StopPoint:OCETGV INOUI-87773002,8,,0,0,
OCESN9704F2999088:2024-02-08T00:29:23Z,17:15:00,17:19:00,StopPoint:OCETGV INOUI-87775007,9,,0,0,
OCESN9704F2999088:2024-02-08T00:29:23Z,18:01:00,18:04:00,StopPoint:OCETGV INOUI-87763029,10,,0,0,
OCESN9704F2999088:2024-02-08T00:29:23Z,20:18:00,20:18:00,StopPoint:OCETGV INOUI-87686006,11,,1,0,
OCESN9704F2999089:2024-02-02T00:30:07Z,13:25:00,13:25:00,StopPoint:OCETGV INOUI-71718010,0,,0,1,
OCESN9704F2999089:2024-02-02T00:30:07Z,14:04:00,14:07:00,StopPoint:OCETGV INOUI-71793000,1,,0,1,
OCESN9704F2999089:2024-02-02T00:30:07Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-71043075,2,,0,1,
OCESN9704F2999089:2024-02-02T00:30:07Z,14:47:00,14:59:00,StopPoint:OCETGV INOUI-87784009,3,,0,0,
OCESN9704F2999089:2024-02-02T00:30:07Z,15:36:00,15:39:00,StopPoint:OCETGV INOUI-87781104,4,,0,0,
OCESN9704F2999089:2024-02-02T00:30:07Z,15:52:00,15:55:00,StopPoint:OCETGV INOUI-87781005,5,,0,0,
OCESN9704F2999089:2024-02-02T00:30:07Z,16:06:00,16:09:00,StopPoint:OCETGV INOUI-87781278,6,,0,0,
OCESN9704F2999089:2024-02-02T00:30:07Z,16:21:00,16:24:00,StopPoint:OCETGV INOUI-87773200,7,,0,0,
OCESN9704F2999089:2024-02-02T00:30:07Z,16:43:00,16:50:00,StopPoint:OCETGV INOUI-87773002,8,,0,0,
OCESN9704F2999089:2024-02-02T00:30:07Z,17:15:00,17:19:00,StopPoint:OCETGV INOUI-87775007,9,,0,0,
OCESN9704F2999089:2024-02-02T00:30:07Z,18:01:00,18:04:00,StopPoint:OCETGV INOUI-87763029,10,,0,0,
OCESN9704F2999089:2024-02-02T00:30:07Z,20:18:00,20:18:00,StopPoint:OCETGV INOUI-87686006,11,,1,0,
OCESN9708F2893522:2024-02-08T00:29:23Z,09:28:00,09:28:00,StopPoint:OCETGV INOUI-71718010,0,,0,1,
OCESN9708F2893522:2024-02-08T00:29:23Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-71793000,1,,0,1,
OCESN9708F2893522:2024-02-08T00:29:23Z,10:24:00,10:27:00,StopPoint:OCETGV INOUI-71043075,2,,0,1,
OCESN9708F2893522:2024-02-08T00:29:23Z,10:49:00,10:59:00,StopPoint:OCETGV INOUI-87784009,3,,0,0,
OCESN9708F2893522:2024-02-08T00:29:23Z,11:37:00,11:40:00,StopPoint:OCETGV INOUI-87781104,4,,0,0,
OCESN9708F2893522:2024-02-08T00:29:23Z,11:54:00,11:57:00,StopPoint:OCETGV INOUI-87781005,5,,0,0,
OCESN9708F2893522:2024-02-08T00:29:23Z,12:08:00,12:11:00,StopPoint:OCETGV INOUI-87781278,6,,0,0,
OCESN9708F2893522:2024-02-08T00:29:23Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87773200,7,,0,0,
OCESN9708F2893522:2024-02-08T00:29:23Z,12:45:00,12:52:00,StopPoint:OCETGV INOUI-87688887,8,,0,0,
OCESN9708F2893522:2024-02-08T00:29:23Z,13:12:00,13:17:00,StopPoint:OCETGV INOUI-87703975,9,,0,0,
OCESN9708F2893522:2024-02-08T00:29:23Z,13:55:00,13:58:00,StopPoint:OCETGV INOUI-87763029,10,,0,0,
OCESN9708F2893522:2024-02-08T00:29:23Z,16:12:00,16:12:00,StopPoint:OCETGV INOUI-87686006,11,,1,0,
OCESN9708F2933622:2023-12-27T00:34:19Z,09:28:00,09:28:00,StopPoint:OCETGV INOUI-71718010,0,,0,1,
OCESN9708F2933622:2023-12-27T00:34:19Z,10:07:00,10:10:00,StopPoint:OCETGV INOUI-71793000,1,,0,1,
OCESN9708F2933622:2023-12-27T00:34:19Z,10:24:00,10:27:00,StopPoint:OCETGV INOUI-71043075,2,,0,1,
OCESN9708F2933622:2023-12-27T00:34:19Z,10:49:00,10:59:00,StopPoint:OCETGV INOUI-87784009,3,,0,0,
OCESN9708F2933622:2023-12-27T00:34:19Z,11:37:00,11:40:00,StopPoint:OCETGV INOUI-87781104,4,,0,0,
OCESN9708F2933622:2023-12-27T00:34:19Z,11:54:00,11:57:00,StopPoint:OCETGV INOUI-87781005,5,,0,0,
OCESN9708F2933622:2023-12-27T00:34:19Z,12:08:00,12:11:00,StopPoint:OCETGV INOUI-87781278,6,,0,0,
OCESN9708F2933622:2023-12-27T00:34:19Z,12:24:00,12:27:00,StopPoint:OCETGV INOUI-87773200,7,,0,0,
OCESN9708F2933622:2023-12-27T00:34:19Z,12:45:00,12:52:00,StopPoint:OCETGV INOUI-87688887,8,,0,0,
OCESN9708F2933622:2023-12-27T00:34:19Z,13:12:00,13:17:00,StopPoint:OCETGV INOUI-87703975,9,,0,0,
OCESN9708F2933622:2023-12-27T00:34:19Z,13:55:00,13:58:00,StopPoint:OCETGV INOUI-87763029,10,,0,0,
OCESN9708F2933622:2023-12-27T00:34:19Z,16:12:00,16:12:00,StopPoint:OCETGV INOUI-87686006,11,,1,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,09:42:00,09:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9713F2700754:2023-10-14T00:42:26Z,11:59:00,12:02:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,12:46:00,12:50:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,13:15:00,13:19:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,13:51:00,13:54:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,14:07:00,14:10:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,14:23:00,14:26:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,15:03:00,15:09:00,StopPoint:OCETGV INOUI-87784009,8,,0,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,15:32:00,15:35:00,StopPoint:OCETGV INOUI-71043075,9,,1,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,15:49:00,15:52:00,StopPoint:OCETGV INOUI-71793000,10,,1,0,
OCESN9713F2700754:2023-10-14T00:42:26Z,16:31:00,16:31:00,StopPoint:OCETGV INOUI-71718010,11,,1,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,09:42:00,09:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9713F2700755:2023-10-14T00:42:26Z,11:59:00,12:02:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,12:46:00,12:50:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,13:15:00,13:19:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,13:35:00,13:38:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,13:51:00,13:54:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,14:07:00,14:10:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,14:23:00,14:26:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,15:03:00,15:09:00,StopPoint:OCETGV INOUI-87784009,8,,0,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,15:32:00,15:35:00,StopPoint:OCETGV INOUI-71043075,9,,1,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,15:49:00,15:52:00,StopPoint:OCETGV INOUI-71793000,10,,1,0,
OCESN9713F2700755:2023-10-14T00:42:26Z,16:31:00,16:31:00,StopPoint:OCETGV INOUI-71718010,11,,1,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,09:42:00,09:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9713F2895326:2024-02-08T00:29:23Z,11:56:00,11:59:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,12:42:00,12:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,13:11:00,13:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,13:33:00,13:36:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,14:05:00,14:08:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,15:02:00,15:09:00,StopPoint:OCETGV INOUI-87784009,8,,0,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,15:32:00,15:35:00,StopPoint:OCETGV INOUI-71043075,9,,1,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,15:49:00,15:52:00,StopPoint:OCETGV INOUI-71793000,10,,1,0,
OCESN9713F2895326:2024-02-08T00:29:23Z,16:31:00,16:31:00,StopPoint:OCETGV INOUI-71718010,11,,1,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,09:42:00,09:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9713F2963268:2024-02-02T00:30:07Z,11:56:00,11:59:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,12:42:00,12:46:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,13:11:00,13:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,13:33:00,13:36:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,13:50:00,13:53:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,14:05:00,14:08:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,14:21:00,14:24:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,15:02:00,15:09:00,StopPoint:OCETGV INOUI-87784009,8,,0,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,15:32:00,15:35:00,StopPoint:OCETGV INOUI-71043075,9,,1,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,15:49:00,15:52:00,StopPoint:OCETGV INOUI-71793000,10,,1,0,
OCESN9713F2963268:2024-02-02T00:30:07Z,16:31:00,16:31:00,StopPoint:OCETGV INOUI-71718010,11,,1,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,14:42:00,14:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9715F2790147:2024-02-08T00:29:23Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,17:41:00,17:45:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,18:11:00,18:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,18:33:00,18:36:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,18:48:00,18:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,19:03:00,19:06:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,19:19:00,19:22:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,19:58:00,20:05:00,StopPoint:OCETGV INOUI-87784009,8,,0,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,20:28:00,20:31:00,StopPoint:OCETGV INOUI-71043075,9,,1,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,20:45:00,20:48:00,StopPoint:OCETGV INOUI-71793000,10,,1,0,
OCESN9715F2790147:2024-02-08T00:29:23Z,21:27:00,21:27:00,StopPoint:OCETGV INOUI-71718010,11,,1,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,14:42:00,14:42:00,StopPoint:OCETGV INOUI-87686006,0,,0,1,
OCESN9715F2907444:2023-12-25T00:49:56Z,16:54:00,16:57:00,StopPoint:OCETGV INOUI-87763029,1,,0,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,17:41:00,17:45:00,StopPoint:OCETGV INOUI-87775007,2,,0,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,18:11:00,18:17:00,StopPoint:OCETGV INOUI-87773002,3,,0,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,18:33:00,18:36:00,StopPoint:OCETGV INOUI-87773200,4,,0,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,18:48:00,18:51:00,StopPoint:OCETGV INOUI-87781278,5,,0,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,19:03:00,19:06:00,StopPoint:OCETGV INOUI-87781005,6,,0,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,19:19:00,19:22:00,StopPoint:OCETGV INOUI-87781104,7,,0,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,19:58:00,20:05:00,StopPoint:OCETGV INOUI-87784009,8,,0,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,20:28:00,20:31:00,StopPoint:OCETGV INOUI-71043075,9,,1,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,20:45:00,20:48:00,StopPoint:OCETGV INOUI-71793000,10,,1,0,
OCESN9715F2907444:2023-12-25T00:49:56Z,21:27:00,21:27:00,StopPoint:OCETGV INOUI-71718010,11,,1,0,
OCESN9760F2961678:2024-02-08T00:29:23Z,06:29:00,06:29:00,StopPoint:OCELyria-85010082,0,,0,1,
OCESN9760F2961678:2024-02-08T00:29:23Z,06:58:00,07:02:00,StopPoint:OCELyria-87745000,1,,0,1,
OCESN9760F2961678:2024-02-08T00:29:23Z,07:49:00,07:52:00,StopPoint:OCELyria-87743005,2,,0,0,
OCESN9760F2961678:2024-02-08T00:29:23Z,09:42:00,09:42:00,StopPoint:OCELyria-87686006,3,,1,0,
OCESN9761F3025020:2024-02-08T00:29:23Z,06:18:00,06:18:00,StopPoint:OCELyria-87686006,0,,0,1,
OCESN9761F3025020:2024-02-08T00:29:23Z,08:09:00,08:12:00,StopPoint:OCELyria-87743005,1,,0,0,
OCESN9761F3025020:2024-02-08T00:29:23Z,09:00:00,09:03:00,StopPoint:OCELyria-87745000,2,,1,0,
OCESN9761F3025020:2024-02-08T00:29:23Z,09:29:00,09:39:00,StopPoint:OCELyria-85010082,3,,0,0,
OCESN9761F3025020:2024-02-08T00:29:23Z,10:14:00,10:14:00,StopPoint:OCELyria-85011205,4,,1,0,
OCESN9763F2699601:2024-02-08T00:29:23Z,08:18:00,08:18:00,StopPoint:OCELyria-87686006,0,,0,1,
